# ix  iyhoodxhoody             x             y         x_org         y_org
   0   0   0   0   0.010950493   0.012234489   0.010204082   0.010204082
   0   0   0   0   0.011052580   0.047948921   0.010204082   0.030612245
   0   0   0   0   0.025247486   0.063988670   0.010204082   0.051020408
   0   0   0   0   0.039683967   0.050071147   0.030612245   0.010204082
   0   0   0   0   0.024137604   0.031428600   0.030612245   0.030612245
   0   0   0   0   0.045913525   0.069776446   0.030612245   0.051020408
   0   0   0   0   0.031551800   0.011892556   0.051020408   0.010204082
   0   0   0   0   0.054411638   0.012403840   0.051020408   0.030612245
   0   0   0   0   0.074397793   0.013563951   0.071428571   0.030612245
   0   0   0   0   0.044170609   0.029756721   0.071428571   0.051020408
   0   0   0   0   0.086404281   0.030364625   0.091836735   0.030612245
   0   0   0   0   0.079497729   0.054071473   0.091836735   0.051020408
   0   0   0   0   0.059946055   0.042989490   0.051020408   0.071428571
   0   0   0   0   0.011390145   0.081375230   0.010204082   0.071428571
   0   0   0   0   0.030380598   0.088016018   0.051020408   0.091836735
   0   0   0   0   0.067492614   0.070375467   0.071428571   0.071428571
   0   0   0   0   0.051804270   0.093997923   0.030612245   0.071428571
   0   0   0   0   0.074981364   0.089115366   0.051020408   0.112244898
   0   0   0   0   0.088914241   0.072841940   0.112244898   0.091836735
   0   0   0   0   0.094472273   0.011889705   0.091836735   0.010204082
   0   0   0   0   0.096132736   0.093135524   0.091836735   0.071428571
   0   0   0   0   0.099752159   0.051136126   0.132653061   0.051020408
   0   1   0   1   0.010841984   0.123840425   0.010204082   0.112244898
   0   1   0   1   0.013097303   0.143745551   0.010204082   0.132653061
   0   1   0   1   0.011248607   0.169084555   0.010204082   0.153061224
   0   1   0   1   0.030171249   0.130099794   0.030612245   0.112244898
   0   1   0   1   0.047522539   0.143566082   0.030612245   0.132653061
   0   1   0   1   0.029305851   0.156545399   0.030612245   0.153061224
   0   1   0   1   0.029026125   0.181853620   0.030612245   0.173469388
   0   1   0   1   0.049789894   0.123420192   0.051020408   0.132653061
   0   1   0   1   0.045072257   0.169355962   0.051020408   0.153061224
   0   1   0   1   0.065104965   0.155545704   0.071428571   0.153061224
   0   1   0   1   0.067177064   0.178014943   0.071428571   0.173469388
   0   1   0   1   0.072435119   0.132393959   0.112244898   0.071428571
   0   1   0   1   0.084910846   0.166868589   0.071428571   0.132653061
   0   1   0   1   0.085604275   0.187651821   0.091836735   0.173469388
   0   1   0   1   0.048523236   0.189281333   0.051020408   0.173469388
   0   1   0   1   0.087180764   0.146853947   0.112244898   0.112244898
   0   1   0   1   0.064575153   0.109496358   0.071428571   0.091836735
   0   1   0   1   0.084973524   0.112681497   0.071428571   0.112244898
   0   1   0   1   0.029898906   0.108989472   0.030612245   0.091836735
   0   1   0   1   0.010431854   0.189648965   0.010204082   0.173469388
   0   1   0   1   0.010771756   0.101510802   0.010204082   0.091836735
   0   2   0   2   0.014723886   0.235270598   0.010204082   0.214285714
   0   2   0   2   0.011987425   0.258497124   0.010204082   0.234693878
   0   2   0   2   0.010104720   0.279738846   0.010204082   0.255102041
   0   2   0   2   0.031365505   0.223518933   0.030612245   0.214285714
   0   2   0   2   0.032742668   0.247843774   0.030612245   0.234693878
   0   2   0   2   0.035283489   0.267774545   0.030612245   0.255102041
   0   2   0   2   0.052310865   0.234102719   0.051020408   0.214285714
   0   2   0   2   0.052958167   0.254335553   0.051020408   0.234693878
   0   2   0   2   0.056108883   0.275778250   0.051020408   0.255102041
   0   2   0   2   0.068280050   0.221920836   0.071428571   0.214285714
   0   2   0   2   0.071880323   0.241636555   0.071428571   0.234693878
   0   2   0   2   0.075702910   0.266197015   0.071428571   0.255102041
   0   2   0   2   0.093560398   0.256500703   0.091836735   0.234693878
   0   2   0   2   0.094289098   0.276668980   0.071428571   0.295918367
   0   2   0   2   0.091165968   0.235589645   0.091836735   0.193877551
   0   2   0   2   0.049103457   0.210752280   0.051020408   0.193877551
   0   2   0   2   0.010769143   0.211126447   0.010204082   0.193877551
   0   2   0   2   0.075238402   0.287607084   0.071428571   0.275510204
   0   2   0   2   0.086741896   0.211542969   0.112244898   0.193877551
   0   2   0   2   0.029496767   0.288057546   0.030612245   0.275510204
   0   2   0   2   0.049223245   0.299013516   0.051020408   0.275510204
   0   2   0   2   0.069689582   0.200155355   0.071428571   0.193877551
   0   2   0   2   0.093058796   0.296833852   0.091836735   0.316326531
   0   2   0   2   0.030977628   0.202267688   0.030612245   0.193877551
   0   3   0   3   0.011878846   0.343250014   0.010204082   0.316326531
   0   3   0   3   0.012512932   0.367562552   0.010204082   0.336734694
   0   3   0   3   0.029244558   0.332839105   0.030612245   0.316326531
   0   3   0   3   0.028899206   0.355083018   0.030612245   0.336734694
   0   3   0   3   0.030573434   0.376401583   0.030612245   0.357142857
   0   3   0   3   0.051144088   0.388462655   0.030612245   0.377551020
   0   3   0   3   0.049981520   0.341510198   0.051020408   0.316326531
   0   3   0   3   0.070154017   0.330969967   0.051020408   0.336734694
   0   3   0   3   0.048323846   0.362604356   0.051020408   0.357142857
   0   3   0   3   0.069823445   0.378239514   0.051020408   0.377551020
   0   3   0   3   0.091732748   0.321392976   0.071428571   0.336734694
   0   3   0   3   0.067889997   0.353772089   0.071428571   0.357142857
   0   3   0   3   0.085607762   0.365819207   0.071428571   0.377551020
   0   3   0   3   0.013000154   0.321149832   0.010204082   0.295918367
   0   3   0   3   0.050705248   0.320807873   0.051020408   0.295918367
   0   3   0   3   0.088145446   0.344304291   0.091836735   0.357142857
   0   3   0   3   0.070551527   0.310794879   0.071428571   0.316326531
   0   3   0   3   0.030902529   0.311534315   0.030612245   0.295918367
   0   3   0   3   0.088882019   0.388391402   0.071428571   0.397959184
   0   3   0   3   0.011497332   0.390528687   0.010204082   0.357142857
   0   3   0   3   0.069424045   0.398323919   0.051020408   0.397959184
   0   3   0   3   0.030625567   0.397201218   0.010204082   0.377551020
   0   3   0   3   0.013158102   0.300813853   0.010204082   0.275510204
   0   4   0   4   0.031117160   0.419769428   0.010204082   0.418367347
   0   4   0   4   0.010540371   0.432089051   0.010204082   0.438775510
   0   4   0   4   0.010604200   0.452539697   0.010204082   0.459183673
   0   4   0   4   0.010841107   0.472684954   0.010204082   0.479591837
   0   4   0   4   0.052258169   0.432028373   0.030612245   0.418367347
   0   4   0   4   0.029378214   0.442205327   0.030612245   0.438775510
   0   4   0   4   0.047318457   0.452908021   0.030612245   0.459183673
   0   4   0   4   0.030951649   0.464673225   0.030612245   0.479591837
   0   4   0   4   0.068372206   0.419985614   0.051020408   0.418367347
   0   4   0   4   0.088769093   0.456321755   0.051020408   0.438775510
   0   4   0   4   0.068700123   0.464143109   0.051020408   0.459183673
   0   4   0   4   0.050613540   0.473199846   0.051020408   0.479591837
   0   4   0   4   0.087936337   0.411958549   0.071428571   0.418367347
   0   4   0   4   0.069977794   0.441439590   0.071428571   0.438775510
   0   4   0   4   0.049729540   0.411382839   0.030612245   0.397959184
   0   4   0   4   0.010361248   0.411707686   0.010204082   0.397959184
   0   4   0   4   0.088311957   0.433162227   0.091836735   0.438775510
   0   4   0   4   0.091941506   0.476154027   0.071428571   0.479591837
   0   4   0   4   0.068327867   0.484279148   0.071428571   0.500000000
   0   4   0   4   0.031368217   0.487028929   0.030612245   0.500000000
   0   4   0   4   0.050944845   0.494726261   0.051020408   0.500000000
   0   4   0   4   0.082666313   0.498509988   0.091836735   0.500000000
   0   4   0   4   0.011059492   0.495201421   0.010204082   0.500000000
   0   5   0   5   0.015323988   0.518387030   0.010204082   0.520408163
   0   5   0   5   0.013600921   0.544927375   0.010204082   0.540816327
   0   5   0   5   0.014279023   0.565693231   0.010204082   0.561224490
   0   5   0   5   0.012124736   0.586094724   0.010204082   0.581632653
   0   5   0   5   0.031636533   0.533148015   0.030612245   0.540816327
   0   5   0   5   0.031608643   0.553765789   0.030612245   0.561224490
   0   5   0   5   0.032763143   0.573841009   0.030612245   0.581632653
   0   5   0   5   0.048848766   0.522088944   0.051020408   0.520408163
   0   5   0   5   0.054108196   0.546667802   0.051020408   0.540816327
   0   5   0   5   0.052193372   0.566674742   0.051020408   0.561224490
   0   5   0   5   0.073269663   0.553857796   0.071428571   0.540816327
   0   5   0   5   0.092638296   0.568363880   0.071428571   0.561224490
   0   5   0   5   0.088713789   0.520660278   0.091836735   0.520408163
   0   5   0   5   0.068354290   0.532382930   0.091836735   0.540816327
   0   5   0   5   0.067615040   0.512190569   0.071428571   0.520408163
   0   5   0   5   0.033672049   0.508231381   0.030612245   0.520408163
   0   5   0   5   0.072438145   0.577963121   0.071428571   0.581632653
   0   5   0   5   0.088886120   0.589925630   0.091836735   0.561224490
   0   5   0   5   0.054222575   0.588585376   0.051020408   0.581632653
   0   5   0   5   0.091374412   0.545222571   0.112244898   0.520408163
   0   5   0   5   0.032407641   0.595402539   0.030612245   0.602040816
   0   5   0   5   0.070929949   0.599633563   0.071428571   0.602040816
   0   6   0   6   0.010072177   0.626676675   0.010204082   0.622448980
   0   6   0   6   0.030408662   0.640294952   0.010204082   0.642857143
   0   6   0   6   0.010550870   0.647020428   0.010204082   0.663265306
   0   6   0   6   0.012577187   0.670097881   0.010204082   0.683673469
   0   6   0   6   0.031890901   0.616874200   0.030612245   0.622448980
   0   6   0   6   0.052942983   0.631795126   0.030612245   0.642857143
   0   6   0   6   0.051546961   0.652309334   0.030612245   0.663265306
   0   6   0   6   0.032766537   0.660542778   0.030612245   0.683673469
   0   6   0   6   0.072107496   0.621765799   0.051020408   0.622448980
   0   6   0   6   0.069913342   0.643640724   0.051020408   0.642857143
   0   6   0   6   0.069979849   0.666267990   0.051020408   0.663265306
   0   6   0   6   0.051066331   0.672784663   0.051020408   0.683673469
   0   6   0   6   0.090813921   0.631425044   0.071428571   0.622448980
   0   6   0   6   0.088348157   0.653147009   0.071428571   0.642857143
   0   6   0   6   0.087270853   0.676495594   0.071428571   0.663265306
   0   6   0   6   0.066896170   0.687450833   0.071428571   0.683673469
   0   6   0   6   0.029780289   0.681864283   0.030612245   0.704081633
   0   6   0   6   0.014911531   0.606021752   0.010204082   0.602040816
   0   6   0   6   0.054646022   0.611684023   0.051020408   0.602040816
   0   6   0   6   0.088863360   0.610507614   0.091836735   0.581632653
   0   6   0   6   0.011365731   0.691055769   0.010204082   0.704081633
   0   6   0   6   0.048130983   0.695002146   0.051020408   0.704081633
   0   6   0   6   0.088141120   0.697427423   0.091836735   0.683673469
   0   7   0   7   0.010872042   0.711212514   0.010204082   0.724489796
   0   7   0   7   0.013314604   0.737779388   0.010204082   0.744897959
   0   7   0   7   0.012623150   0.759902506   0.010204082   0.765306122
   0   7   0   7   0.012519631   0.782971266   0.010204082   0.785714286
   0   7   0   7   0.029622873   0.703105946   0.030612245   0.724489796
   0   7   0   7   0.030402984   0.725229498   0.030612245   0.744897959
   0   7   0   7   0.031695628   0.746373586   0.030612245   0.765306122
   0   7   0   7   0.030173216   0.769981489   0.030612245   0.785714286
   0   7   0   7   0.050026307   0.716087105   0.051020408   0.724489796
   0   7   0   7   0.050001661   0.737919229   0.051020408   0.744897959
   0   7   0   7   0.049364924   0.758210247   0.051020408   0.765306122
   0   7   0   7   0.049360145   0.780454504   0.051020408   0.785714286
   0   7   0   7   0.067799448   0.728467638   0.071428571   0.724489796
   0   7   0   7   0.090091050   0.738039387   0.071428571   0.744897959
   0   7   0   7   0.069147547   0.748535931   0.071428571   0.765306122
   0   7   0   7   0.067054784   0.769104001   0.071428571   0.785714286
   0   7   0   7   0.088198003   0.782064777   0.091836735   0.785714286
   0   7   0   7   0.088450026   0.758188742   0.091836735   0.765306122
   0   7   0   7   0.085946515   0.718348966   0.091836735   0.704081633
   0   7   0   7   0.068303523   0.707877662   0.071428571   0.704081633
   0   7   0   7   0.068054750   0.789678803   0.071428571   0.806122449
   0   7   0   7   0.030573891   0.794526498   0.030612245   0.806122449
