   5	0.000000 
   7	0.010000 
   9	0.020000 
  11	0.020000 
  13	0.030000 
  15	0.030000 
  17	0.060000 
  19	0.070000 
  21	0.090000 
   5	0.000000 
   7	0.000000 
   9	0.010000 
  11	0.030000 
  13	0.040000 
  15	0.060000 
  17	0.080000 
  19	0.140000 
  21	0.200000 
  23	0.260000 
  25	0.360000 
  27	0.500000 
  29	0.630000 
  31	0.780000 
  33	1.050000 
  35	1.210000 
  37	1.470000 
  39	1.740000 
  41	2.020000 
  43	2.290000 
  45	2.480000 
  47	2.560000 
  49	1.930000 
